create (POST to ssh up)	14
arm (on-pod watchdog)	7
stage (source + R2 URL maps)	56
env (pixi binary + envs)	5
build (host bindings)	36
run (command)	15
create to first result (POST to command end)	134
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	149
spend	$0.0199 at $0.48/hr
