NOTE: column apple-m4 hashed tokenizer at an older lane revision (LANE_REVISIONS); its 9 cell(s) there are not compared and read as absent
NOTE: column nvidia-h100-sm_90a hashed tokenizer at an older lane revision (LANE_REVISIONS); its 9 cell(s) there are not compared and read as absent
NOTE: column amd-mi325x-gfx942 hashed tokenizer at an older lane revision (LANE_REVISIONS); its 9 cell(s) there are not compared and read as absent
NOTE: --lanes scopes this diff to 7 lane(s); 161 other lane(s) the JSONs carry are not compared
NOTE: column cpu-x86-x86_64 is a CPU column: cpu_model='AMD EPYC 9354 32-Core Processor' column=cpu families=['_mojolearn_core_host', '_mojolearn_gp_host', '_mojolearn_preprocessing_host'] commit=e87161dc8b813fb0510d95857664181c003936ae
| lane/fixture                 | verdict    | apple-m4         | cpu-x86-x86_64   | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
|------------------------------|------------|------------------|------------------|------------------|------------------|------------------|
| gp-matern12/base             | IDENTICAL x5 | a54e340b4a22147f | a54e340b4a22147f | a54e340b4a22147f | a54e340b4a22147f | a54e340b4a22147f |
| gp-matern12/denormal         | IDENTICAL x5 | 6ca669d68732c77e | 6ca669d68732c77e | 6ca669d68732c77e | 6ca669d68732c77e | 6ca669d68732c77e |
| gp-matern12/denormal_ftz     | IDENTICAL x5 | 6ca669d68732c77e | 6ca669d68732c77e | 6ca669d68732c77e | 6ca669d68732c77e | 6ca669d68732c77e |
| gp-matern12/dupes            | IDENTICAL x5 | dc7d705bf6b6fb42 | dc7d705bf6b6fb42 | dc7d705bf6b6fb42 | dc7d705bf6b6fb42 | dc7d705bf6b6fb42 |
| gp-matern12/hashed           | IDENTICAL x5 | ece4c902bf99f265 | ece4c902bf99f265 | ece4c902bf99f265 | ece4c902bf99f265 | ece4c902bf99f265 |
| gp-matern12/negative         | IDENTICAL x5 | 5e78849478852ef7 | 5e78849478852ef7 | 5e78849478852ef7 | 5e78849478852ef7 | 5e78849478852ef7 |
| gp-matern12/odd              | IDENTICAL x5 | 91b8075bebf3738a | 91b8075bebf3738a | 91b8075bebf3738a | 91b8075bebf3738a | 91b8075bebf3738a |
| gp-matern12/ties             | IDENTICAL x5 | 2661efdd41bfdb23 | 2661efdd41bfdb23 | 2661efdd41bfdb23 | 2661efdd41bfdb23 | 2661efdd41bfdb23 |
| gp-matern12/wide             | IDENTICAL x5 | 770208f9d55b9e6d | 770208f9d55b9e6d | 770208f9d55b9e6d | 770208f9d55b9e6d | 770208f9d55b9e6d |
| gp-matern32/base             | IDENTICAL x5 | 03066455003d7df7 | 03066455003d7df7 | 03066455003d7df7 | 03066455003d7df7 | 03066455003d7df7 |
| gp-matern32/denormal         | IDENTICAL x5 | 36a4bd5f93641a74 | 36a4bd5f93641a74 | 36a4bd5f93641a74 | 36a4bd5f93641a74 | 36a4bd5f93641a74 |
| gp-matern32/denormal_ftz     | IDENTICAL x5 | 36a4bd5f93641a74 | 36a4bd5f93641a74 | 36a4bd5f93641a74 | 36a4bd5f93641a74 | 36a4bd5f93641a74 |
| gp-matern32/dupes            | IDENTICAL x5 | 5346a4ac3a9fb082 | 5346a4ac3a9fb082 | 5346a4ac3a9fb082 | 5346a4ac3a9fb082 | 5346a4ac3a9fb082 |
| gp-matern32/hashed           | IDENTICAL x5 | 2a98418556cb39e1 | 2a98418556cb39e1 | 2a98418556cb39e1 | 2a98418556cb39e1 | 2a98418556cb39e1 |
| gp-matern32/negative         | IDENTICAL x5 | 415c32e64ea7e125 | 415c32e64ea7e125 | 415c32e64ea7e125 | 415c32e64ea7e125 | 415c32e64ea7e125 |
| gp-matern32/odd              | IDENTICAL x5 | 0e42009aae37b1a3 | 0e42009aae37b1a3 | 0e42009aae37b1a3 | 0e42009aae37b1a3 | 0e42009aae37b1a3 |
| gp-matern32/ties             | IDENTICAL x5 | f4c49d5c4fd7edda | f4c49d5c4fd7edda | f4c49d5c4fd7edda | f4c49d5c4fd7edda | f4c49d5c4fd7edda |
| gp-matern32/wide             | IDENTICAL x5 | 710809cd4f31ce7e | 710809cd4f31ce7e | 710809cd4f31ce7e | 710809cd4f31ce7e | 710809cd4f31ce7e |
| gp-matern52-ard/base         | IDENTICAL x5 | 68f9bac4021de057 | 68f9bac4021de057 | 68f9bac4021de057 | 68f9bac4021de057 | 68f9bac4021de057 |
| gp-matern52-ard/denormal     | IDENTICAL x5 | 1991a044f55d7f40 | 1991a044f55d7f40 | 1991a044f55d7f40 | 1991a044f55d7f40 | 1991a044f55d7f40 |
| gp-matern52-ard/denormal_ftz | IDENTICAL x5 | 1991a044f55d7f40 | 1991a044f55d7f40 | 1991a044f55d7f40 | 1991a044f55d7f40 | 1991a044f55d7f40 |
| gp-matern52-ard/dupes        | IDENTICAL x5 | c2a1b1e411a6de85 | c2a1b1e411a6de85 | c2a1b1e411a6de85 | c2a1b1e411a6de85 | c2a1b1e411a6de85 |
| gp-matern52-ard/hashed       | IDENTICAL x5 | 5a0369e0406e8d1a | 5a0369e0406e8d1a | 5a0369e0406e8d1a | 5a0369e0406e8d1a | 5a0369e0406e8d1a |
| gp-matern52-ard/negative     | IDENTICAL x5 | 51fb6cf765695237 | 51fb6cf765695237 | 51fb6cf765695237 | 51fb6cf765695237 | 51fb6cf765695237 |
| gp-matern52-ard/odd          | IDENTICAL x5 | f05b1867f7b7d159 | f05b1867f7b7d159 | f05b1867f7b7d159 | f05b1867f7b7d159 | f05b1867f7b7d159 |
| gp-matern52-ard/ties         | IDENTICAL x5 | e7965892a63545e5 | e7965892a63545e5 | e7965892a63545e5 | e7965892a63545e5 | e7965892a63545e5 |
| gp-matern52-ard/wide         | IDENTICAL x5 | fd640b7c289a6327 | fd640b7c289a6327 | fd640b7c289a6327 | fd640b7c289a6327 | fd640b7c289a6327 |
| gp-normalize-y/base          | OWED x2    | 295a3a943bb1e6c1 | 295a3a943bb1e6c1 | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/denormal      | OWED x2    | 563ede6c2700528e | 563ede6c2700528e | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/denormal_ftz  | OWED x2    | 563ede6c2700528e | 563ede6c2700528e | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/dupes         | OWED x2    | 56127db3c25510e4 | 56127db3c25510e4 | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/hashed        | OWED x2    | b3faa0b97f15bcba | b3faa0b97f15bcba | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/negative      | OWED x2    | c162a835d708df60 | c162a835d708df60 | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/odd           | OWED x2    | c3c46d3bdd248167 | c3c46d3bdd248167 | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/ties          | OWED x2    | dcd3de359f3c2074 | dcd3de359f3c2074 | (not run)        | (not run)        | (not run)        |
| gp-normalize-y/wide          | OWED x2    | 3f637d262c88b131 | 3f637d262c88b131 | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/base    | OWED x2    | 4a28559715cdc8ec | 4a28559715cdc8ec | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/denormal | OWED x2    | 241145049e69737d | 241145049e69737d | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/denormal_ftz | OWED x2    | 241145049e69737d | 241145049e69737d | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/dupes   | OWED x2    | 68ddefb051044bfb | 68ddefb051044bfb | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/hashed  | OWED x2    | bf40c4ab07b19545 | bf40c4ab07b19545 | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/negative | OWED x2    | 09a54c640ace75fe | 09a54c640ace75fe | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/odd     | OWED x2    | f395a8ef33556d7c | f395a8ef33556d7c | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/ties    | OWED x2    | 0ee3c9e45b0f7bca | 0ee3c9e45b0f7bca | (not run)        | (not run)        | (not run)        |
| gp-optimize-restarts/wide    | OWED x2    | ad3c08ec3ec86cf6 | ad3c08ec3ec86cf6 | (not run)        | (not run)        | (not run)        |
| gp-optimize/base             | OWED x2    | 736cdac8b4326966 | 736cdac8b4326966 | (not run)        | (not run)        | (not run)        |
| gp-optimize/denormal         | OWED x2    | 5d906aa8c0935946 | 5d906aa8c0935946 | (not run)        | (not run)        | (not run)        |
| gp-optimize/denormal_ftz     | OWED x2    | 5d906aa8c0935946 | 5d906aa8c0935946 | (not run)        | (not run)        | (not run)        |
| gp-optimize/dupes            | OWED x2    | 17af8371cf6f988b | 17af8371cf6f988b | (not run)        | (not run)        | (not run)        |
| gp-optimize/hashed           | OWED x2    | 14534fda5970325d | 14534fda5970325d | (not run)        | (not run)        | (not run)        |
| gp-optimize/negative         | OWED x2    | 0e0d94dcd63ef938 | 0e0d94dcd63ef938 | (not run)        | (not run)        | (not run)        |
| gp-optimize/odd              | OWED x2    | b7bae89a37bc3898 | b7bae89a37bc3898 | (not run)        | (not run)        | (not run)        |
| gp-optimize/ties             | OWED x2    | 0cb6ab77605d2b6c | 0cb6ab77605d2b6c | (not run)        | (not run)        | (not run)        |
| gp-optimize/wide             | OWED x2    | 469615d26070670f | 469615d26070670f | (not run)        | (not run)        | (not run)        |
| gp/base                      | IDENTICAL x5 | ea70c56b99a74791 | ea70c56b99a74791 | ea70c56b99a74791 | ea70c56b99a74791 | ea70c56b99a74791 |
| gp/denormal                  | IDENTICAL x5 | f0986dd9686ae3c2 | f0986dd9686ae3c2 | f0986dd9686ae3c2 | f0986dd9686ae3c2 | f0986dd9686ae3c2 |
| gp/denormal_ftz              | IDENTICAL x5 | f0986dd9686ae3c2 | f0986dd9686ae3c2 | f0986dd9686ae3c2 | f0986dd9686ae3c2 | f0986dd9686ae3c2 |
| gp/dupes                     | IDENTICAL x5 | fba9e6f4ea05af2c | fba9e6f4ea05af2c | fba9e6f4ea05af2c | fba9e6f4ea05af2c | fba9e6f4ea05af2c |
| gp/hashed                    | IDENTICAL x5 | f01c58a79fb1af27 | f01c58a79fb1af27 | f01c58a79fb1af27 | f01c58a79fb1af27 | f01c58a79fb1af27 |
| gp/negative                  | IDENTICAL x5 | 40fd2f479f775ec4 | 40fd2f479f775ec4 | 40fd2f479f775ec4 | 40fd2f479f775ec4 | 40fd2f479f775ec4 |
| gp/odd                       | IDENTICAL x5 | cbdbd1248c92a3f8 | cbdbd1248c92a3f8 | cbdbd1248c92a3f8 | cbdbd1248c92a3f8 | cbdbd1248c92a3f8 |
| gp/ties                      | IDENTICAL x5 | c92496318cb78403 | c92496318cb78403 | c92496318cb78403 | c92496318cb78403 | c92496318cb78403 |
| gp/wide                      | IDENTICAL x5 | ca779c84b786d493 | ca779c84b786d493 | ca779c84b786d493 | ca779c84b786d493 | ca779c84b786d493 |

summary: IDENTICAL=36, OWED=27

| lane/fixture                 | column | verdict      | apple-m4         | cpu-x86-x86_64   | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
|------------------------------|--------|--------------|------------------|------------------|------------------|------------------|------------------|
| gp-matern12/base             | infer  | IDENTICAL x5 | 4f79f8b5efa024a7 | 4f79f8b5efa024a7 | 4f79f8b5efa024a7 | 4f79f8b5efa024a7 | 4f79f8b5efa024a7 |
| gp-matern12/base             | model  | OWED x2      | ea851543bc06b7ca | ea851543bc06b7ca | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/base             | batch  | IDENTICAL x5 | 60ba7e42986f842e | 60ba7e42986f842e | 60ba7e42986f842e | 60ba7e42986f842e | 60ba7e42986f842e |
| gp-matern12/denormal         | infer  | IDENTICAL x5 | b18535ebf335687e | b18535ebf335687e | b18535ebf335687e | b18535ebf335687e | b18535ebf335687e |
| gp-matern12/denormal         | model  | OWED x2      | 48c41d7b4cb83a75 | 48c41d7b4cb83a75 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/denormal         | batch  | IDENTICAL x5 | 6e00b6a519f68971 | 6e00b6a519f68971 | 6e00b6a519f68971 | 6e00b6a519f68971 | 6e00b6a519f68971 |
| gp-matern12/denormal_ftz     | infer  | IDENTICAL x5 | b18535ebf335687e | b18535ebf335687e | b18535ebf335687e | b18535ebf335687e | b18535ebf335687e |
| gp-matern12/denormal_ftz     | model  | OWED x2      | dd194f8d55ac4e8b | dd194f8d55ac4e8b | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/denormal_ftz     | batch  | IDENTICAL x5 | 6e00b6a519f68971 | 6e00b6a519f68971 | 6e00b6a519f68971 | 6e00b6a519f68971 | 6e00b6a519f68971 |
| gp-matern12/dupes            | infer  | IDENTICAL x5 | f28fbf34f5e2f5e4 | f28fbf34f5e2f5e4 | f28fbf34f5e2f5e4 | f28fbf34f5e2f5e4 | f28fbf34f5e2f5e4 |
| gp-matern12/dupes            | model  | OWED x2      | c5921757366a1180 | c5921757366a1180 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/dupes            | batch  | IDENTICAL x5 | 9298e4ad500ce168 | 9298e4ad500ce168 | 9298e4ad500ce168 | 9298e4ad500ce168 | 9298e4ad500ce168 |
| gp-matern12/hashed           | infer  | IDENTICAL x5 | d97f7a7856e5c3cf | d97f7a7856e5c3cf | d97f7a7856e5c3cf | d97f7a7856e5c3cf | d97f7a7856e5c3cf |
| gp-matern12/hashed           | model  | OWED x2      | beebaf027cfe7a70 | beebaf027cfe7a70 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/hashed           | batch  | IDENTICAL x5 | f61dcba2448ded11 | f61dcba2448ded11 | f61dcba2448ded11 | f61dcba2448ded11 | f61dcba2448ded11 |
| gp-matern12/negative         | infer  | IDENTICAL x5 | 7a4ce4fbf93bfe0a | 7a4ce4fbf93bfe0a | 7a4ce4fbf93bfe0a | 7a4ce4fbf93bfe0a | 7a4ce4fbf93bfe0a |
| gp-matern12/negative         | model  | OWED x2      | 21d23bd74606c229 | 21d23bd74606c229 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/negative         | batch  | IDENTICAL x5 | 7d864314cdf560ff | 7d864314cdf560ff | 7d864314cdf560ff | 7d864314cdf560ff | 7d864314cdf560ff |
| gp-matern12/odd              | infer  | IDENTICAL x5 | 70c7a448533ae162 | 70c7a448533ae162 | 70c7a448533ae162 | 70c7a448533ae162 | 70c7a448533ae162 |
| gp-matern12/odd              | model  | OWED x2      | 57c92e7dd6dba082 | 57c92e7dd6dba082 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/odd              | batch  | IDENTICAL x5 | e3e57f92fb8d7443 | e3e57f92fb8d7443 | e3e57f92fb8d7443 | e3e57f92fb8d7443 | e3e57f92fb8d7443 |
| gp-matern12/ties             | infer  | IDENTICAL x5 | a001b7e2647b5504 | a001b7e2647b5504 | a001b7e2647b5504 | a001b7e2647b5504 | a001b7e2647b5504 |
| gp-matern12/ties             | model  | OWED x2      | 2a12147f489372a1 | 2a12147f489372a1 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/ties             | batch  | IDENTICAL x5 | afa881afdf169ffe | afa881afdf169ffe | afa881afdf169ffe | afa881afdf169ffe | afa881afdf169ffe |
| gp-matern12/wide             | infer  | IDENTICAL x5 | d85b3fdd5a0d4b83 | d85b3fdd5a0d4b83 | d85b3fdd5a0d4b83 | d85b3fdd5a0d4b83 | d85b3fdd5a0d4b83 |
| gp-matern12/wide             | model  | OWED x2      | 46beb2c3302d3d68 | 46beb2c3302d3d68 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern12/wide             | batch  | IDENTICAL x5 | 2a36bbb9dbe1d986 | 2a36bbb9dbe1d986 | 2a36bbb9dbe1d986 | 2a36bbb9dbe1d986 | 2a36bbb9dbe1d986 |
| gp-matern32/base             | infer  | IDENTICAL x5 | a89afc94af5f084c | a89afc94af5f084c | a89afc94af5f084c | a89afc94af5f084c | a89afc94af5f084c |
| gp-matern32/base             | model  | OWED x2      | 2f0aa7aa6d573e8f | 2f0aa7aa6d573e8f | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/base             | batch  | IDENTICAL x5 | 4d0c75f26ce30a17 | 4d0c75f26ce30a17 | 4d0c75f26ce30a17 | 4d0c75f26ce30a17 | 4d0c75f26ce30a17 |
| gp-matern32/denormal         | infer  | IDENTICAL x5 | e6f4a9df1fb82418 | e6f4a9df1fb82418 | e6f4a9df1fb82418 | e6f4a9df1fb82418 | e6f4a9df1fb82418 |
| gp-matern32/denormal         | model  | OWED x2      | 5e0b49391c46c389 | 5e0b49391c46c389 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/denormal         | batch  | IDENTICAL x5 | 9dc26cf63aee002d | 9dc26cf63aee002d | 9dc26cf63aee002d | 9dc26cf63aee002d | 9dc26cf63aee002d |
| gp-matern32/denormal_ftz     | infer  | IDENTICAL x5 | e6f4a9df1fb82418 | e6f4a9df1fb82418 | e6f4a9df1fb82418 | e6f4a9df1fb82418 | e6f4a9df1fb82418 |
| gp-matern32/denormal_ftz     | model  | OWED x2      | 1d3a19b8a625eff3 | 1d3a19b8a625eff3 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/denormal_ftz     | batch  | IDENTICAL x5 | 9dc26cf63aee002d | 9dc26cf63aee002d | 9dc26cf63aee002d | 9dc26cf63aee002d | 9dc26cf63aee002d |
| gp-matern32/dupes            | infer  | IDENTICAL x5 | e0a8a2dff9f3e703 | e0a8a2dff9f3e703 | e0a8a2dff9f3e703 | e0a8a2dff9f3e703 | e0a8a2dff9f3e703 |
| gp-matern32/dupes            | model  | OWED x2      | 95b09e16e1e4201d | 95b09e16e1e4201d | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/dupes            | batch  | IDENTICAL x5 | 314fbd59f78d11be | 314fbd59f78d11be | 314fbd59f78d11be | 314fbd59f78d11be | 314fbd59f78d11be |
| gp-matern32/hashed           | infer  | IDENTICAL x5 | 9b2c58c951e46aa6 | 9b2c58c951e46aa6 | 9b2c58c951e46aa6 | 9b2c58c951e46aa6 | 9b2c58c951e46aa6 |
| gp-matern32/hashed           | model  | OWED x2      | 61ee8e6b6cb8b86d | 61ee8e6b6cb8b86d | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/hashed           | batch  | IDENTICAL x5 | a696dd8895d78928 | a696dd8895d78928 | a696dd8895d78928 | a696dd8895d78928 | a696dd8895d78928 |
| gp-matern32/negative         | infer  | IDENTICAL x5 | 59c1f19475065932 | 59c1f19475065932 | 59c1f19475065932 | 59c1f19475065932 | 59c1f19475065932 |
| gp-matern32/negative         | model  | OWED x2      | 41ff5d5c846cfe7d | 41ff5d5c846cfe7d | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/negative         | batch  | IDENTICAL x5 | 07269e71c177f0e5 | 07269e71c177f0e5 | 07269e71c177f0e5 | 07269e71c177f0e5 | 07269e71c177f0e5 |
| gp-matern32/odd              | infer  | IDENTICAL x5 | cebcbbd1a0cf26a5 | cebcbbd1a0cf26a5 | cebcbbd1a0cf26a5 | cebcbbd1a0cf26a5 | cebcbbd1a0cf26a5 |
| gp-matern32/odd              | model  | OWED x2      | dbc28b4a4abe1085 | dbc28b4a4abe1085 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/odd              | batch  | IDENTICAL x5 | 6245f5a144c11e87 | 6245f5a144c11e87 | 6245f5a144c11e87 | 6245f5a144c11e87 | 6245f5a144c11e87 |
| gp-matern32/ties             | infer  | IDENTICAL x5 | d4ebe9e3a969d687 | d4ebe9e3a969d687 | d4ebe9e3a969d687 | d4ebe9e3a969d687 | d4ebe9e3a969d687 |
| gp-matern32/ties             | model  | OWED x2      | 643600b947937792 | 643600b947937792 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/ties             | batch  | IDENTICAL x5 | e0f8d36884ec439b | e0f8d36884ec439b | e0f8d36884ec439b | e0f8d36884ec439b | e0f8d36884ec439b |
| gp-matern32/wide             | infer  | IDENTICAL x5 | e01432f62e53b456 | e01432f62e53b456 | e01432f62e53b456 | e01432f62e53b456 | e01432f62e53b456 |
| gp-matern32/wide             | model  | OWED x2      | 888d111afe6ab161 | 888d111afe6ab161 | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern32/wide             | batch  | IDENTICAL x5 | 0e1eaf22f908fce3 | 0e1eaf22f908fce3 | 0e1eaf22f908fce3 | 0e1eaf22f908fce3 | 0e1eaf22f908fce3 |
| gp-matern52-ard/base         | infer  | IDENTICAL x5 | 7ed07da2d9a2b815 | 7ed07da2d9a2b815 | 7ed07da2d9a2b815 | 7ed07da2d9a2b815 | 7ed07da2d9a2b815 |
| gp-matern52-ard/base         | model  | OWED x2      | 922c3b283f374ede | 922c3b283f374ede | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern52-ard/base         | batch  | IDENTICAL x5 | b67e8be0fee4333d | b67e8be0fee4333d | b67e8be0fee4333d | b67e8be0fee4333d | b67e8be0fee4333d |
| gp-matern52-ard/denormal     | infer  | IDENTICAL x5 | 15773a44eee1c9ad | 15773a44eee1c9ad | 15773a44eee1c9ad | 15773a44eee1c9ad | 15773a44eee1c9ad |
| gp-matern52-ard/denormal     | model  | OWED x2      | 68633fa96ce40d4e | 68633fa96ce40d4e | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| gp-matern52-ard/denormal     | batch  | IDENTICAL x5 | 9701426e6a7c4fc4 | 9701426e6a7c4fc4 | 9701426e6a7c4fc4 | 9701426e6a7c4fc4 | 9701426e6a7c4fc4 |
| gp-matern52-ard/denormal_ftz | infer  | IDENTICAL x5 | 15773a44eee1c9ad | 15773a44eee1c9ad | 15773a44eee1c9ad | 15773a44eee1c9ad | 15773a44eee1c9ad |
