create (POST to ssh up)	66
arm (on-pod watchdog)	4
stage (source + R2 URL maps)	57
env (pixi binary + envs)	6
build (host bindings)	479
run (command)	107
create to first result (POST to command end)	719
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	1
billed (POST to verified gone)	743
spend	$0.0991 at $0.48/hr
