create (POST to ssh up)	88
arm (on-pod watchdog)	6
stage (source + R2 URL maps)	25
env (pixi binary + envs)	9
build (host bindings)	1
run (command)	22
create to first result (POST to command end)	152
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	3
billed (POST to verified gone)	168
spend	$0.0112 at $0.24/hr
