create (POST to ssh up)	35
arm (on-pod watchdog)	7
stage (source + R2 URL maps)	39
env (pixi binary + envs)	65
build (host bindings)	295
run (command)	835
create to first result (POST to command end)	1277
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	4
billed (POST to verified gone)	1318
spend	$0.0879 at $0.24/hr
