create (POST to ssh up)	68
arm (on-pod watchdog)	7
stage (source + R2 URL maps)	26
env (pixi binary + envs)	5
build (host bindings)	101
run (command)	475
create to first result (POST to command end)	684
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	4
billed (POST to verified gone)	716
spend	$0.0477 at $0.24/hr
