family	verdict	rc	oracle_manifest_sha256	dump_manifest_sha256
mamba1	GREEN	0	77f419070858b02e27422647341eb5ee141673a373de7d1a4faf93aa724c8414	85a254b74bde291da380838c0d67980a34cec5de2fd5275972d013032ab03c60
mamba2	GREEN	0	bb10dbefdd28418eab7fff23e3e81fbfd0269721aceed4aba463ef43eb61231d	ff1d04923df796262b955a9a1fd121d28cebca72b1a5f419a75336b6c12d1de5
mamba3	GREEN	0	e2683d009c8fd1e550629191ac5d23a55be28062f49644a1bef75314f94c7439	bbc7261ec2c1f02799797e7fdb6b4d7d7967f9225c5e1399f182ff7cbdf049ef
mamba2-l257	GREEN	0	25ba7ee161a0ca0835dc99cc2b9331b77a50f58a69349ae3b7681b715fcb5cc5	30e55cd47fa608873a1c26a03f2dfacdf9f4dfce2c0bc7a91b7d53d80ccfd3bd
mamba2-state	GREEN	0	25ba7ee161a0ca0835dc99cc2b9331b77a50f58a69349ae3b7681b715fcb5cc5	30e55cd47fa608873a1c26a03f2dfacdf9f4dfce2c0bc7a91b7d53d80ccfd3bd
