create (POST to ssh up)	46
arm (on-pod watchdog)	8
stage (source + R2 URL maps)	30
env (pixi binary + envs)	4
build (host bindings)	288
run (command)	987
create to first result (POST to command end)	1365
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	1408
spend	$0.0939 at $0.24/hr
