create (POST to ssh up)	80
arm (on-pod watchdog)	6
stage (source + R2 URL maps)	178
env (pixi binary + envs)	5
build (host bindings)	137
run (command)	105
create to first result (POST to command end)	512
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	534
spend	$0.0712 at $0.48/hr
