NOTE: --lanes scopes this diff to 6 lane(s); 0 other lane(s) the JSONs carry are not compared
NOTE: column cpu-amd-epyc-7742-64-core-processor is a CPU column: cpu_model='AMD EPYC 7742 64-Core Processor' column=cpu families=['_mojolearn_core_host', '_mojolearn_metrics_host'] commit=8511c8c518088829c86cd052a1dee0125cd1939e
| lane/fixture                 | verdict    | amd-amd-instinct-mi300x-gfx942 | nvidia-nvidia-a100-sxm4-80gb-sm_80 | cpu-amd-epyc-7742-64-core-processor |
|------------------------------|------------|------------------|------------------|------------------|
| spectral-precomputed/denormal_ftz | batch  | IDENTICAL x3 | 600fc84e875132a6 | 600fc84e875132a6 | 600fc84e875132a6 |
| spectral-precomputed/dupes   | infer  | IDENTICAL x3 | bb2835f47f32e74d | bb2835f47f32e74d | bb2835f47f32e74d |
| spectral-precomputed/dupes   | model  | IDENTICAL x3 | 6b04b89cfa623e45 | 6b04b89cfa623e45 | 6b04b89cfa623e45 |
| spectral-precomputed/dupes   | batch  | IDENTICAL x3 | 403839d9afb03ede | 403839d9afb03ede | 403839d9afb03ede |
| spectral-precomputed/hashed  | infer  | IDENTICAL x3 | 3aed3a887e2b0c41 | 3aed3a887e2b0c41 | 3aed3a887e2b0c41 |
| spectral-precomputed/hashed  | model  | IDENTICAL x3 | 57673edfae833da5 | 57673edfae833da5 | 57673edfae833da5 |
| spectral-precomputed/hashed  | batch  | IDENTICAL x3 | f37e31ace943997d | f37e31ace943997d | f37e31ace943997d |
| spectral-precomputed/negative | infer  | IDENTICAL x3 | 423f584e1c5cce33 | 423f584e1c5cce33 | 423f584e1c5cce33 |
| spectral-precomputed/negative | model  | IDENTICAL x3 | 8ff2c152fc6fba9f | 8ff2c152fc6fba9f | 8ff2c152fc6fba9f |
| spectral-precomputed/negative | batch  | IDENTICAL x3 | 43d927a591f2c6fa | 43d927a591f2c6fa | 43d927a591f2c6fa |
| spectral-precomputed/odd     | infer  | IDENTICAL x3 | dce8f63e8bca9703 | dce8f63e8bca9703 | dce8f63e8bca9703 |
| spectral-precomputed/odd     | model  | IDENTICAL x3 | c9fda73cee1e07c0 | c9fda73cee1e07c0 | c9fda73cee1e07c0 |
| spectral-precomputed/odd     | batch  | IDENTICAL x3 | b7fdd3972dd692b3 | b7fdd3972dd692b3 | b7fdd3972dd692b3 |
| spectral-precomputed/ties    | infer  | IDENTICAL x3 | 77b660ca4b2a42e2 | 77b660ca4b2a42e2 | 77b660ca4b2a42e2 |
| spectral-precomputed/ties    | model  | IDENTICAL x3 | ea7aeb5dfe06471c | ea7aeb5dfe06471c | ea7aeb5dfe06471c |
| spectral-precomputed/ties    | batch  | IDENTICAL x3 | eba1461e59f20122 | eba1461e59f20122 | eba1461e59f20122 |
| spectral-precomputed/wide    | infer  | IDENTICAL x3 | c0ba56eeb5dcea34 | c0ba56eeb5dcea34 | c0ba56eeb5dcea34 |
| spectral-precomputed/wide    | model  | IDENTICAL x3 | 710be55734b0c960 | 710be55734b0c960 | 710be55734b0c960 |
| spectral-precomputed/wide    | batch  | IDENTICAL x3 | 73a372dffb458803 | 73a372dffb458803 | 73a372dffb458803 |
| spectral/base                | infer  | IDENTICAL x3 | a7f3488317ff571e | a7f3488317ff571e | a7f3488317ff571e |
| spectral/base                | model  | IDENTICAL x3 | 3e34622ced4d3c60 | 3e34622ced4d3c60 | 3e34622ced4d3c60 |
| spectral/base                | batch  | IDENTICAL x3 | fedcfcc1f97d1520 | fedcfcc1f97d1520 | fedcfcc1f97d1520 |
| spectral/denormal            | infer  | IDENTICAL x3 | 2afcfda3fa76f90f | 2afcfda3fa76f90f | 2afcfda3fa76f90f |
| spectral/denormal            | model  | IDENTICAL x3 | 508b97806e7b4642 | 508b97806e7b4642 | 508b97806e7b4642 |
| spectral/denormal            | batch  | IDENTICAL x3 | a34a571fd486b72b | a34a571fd486b72b | a34a571fd486b72b |
| spectral/denormal_ftz        | infer  | IDENTICAL x3 | 2afcfda3fa76f90f | 2afcfda3fa76f90f | 2afcfda3fa76f90f |
| spectral/denormal_ftz        | model  | IDENTICAL x3 | dbaf9dde2a1654b4 | dbaf9dde2a1654b4 | dbaf9dde2a1654b4 |
| spectral/denormal_ftz        | batch  | IDENTICAL x3 | a34a571fd486b72b | a34a571fd486b72b | a34a571fd486b72b |
| spectral/dupes               | infer  | IDENTICAL x3 | a7f3488317ff571e | a7f3488317ff571e | a7f3488317ff571e |
| spectral/dupes               | model  | IDENTICAL x3 | 3e34622ced4d3c60 | 3e34622ced4d3c60 | 3e34622ced4d3c60 |
| spectral/dupes               | batch  | IDENTICAL x3 | fedcfcc1f97d1520 | fedcfcc1f97d1520 | fedcfcc1f97d1520 |
| spectral/hashed              | infer  | IDENTICAL x3 | 0227830c9fd1fe3e | 0227830c9fd1fe3e | 0227830c9fd1fe3e |
| spectral/hashed              | model  | IDENTICAL x3 | dbca01a677a6db83 | dbca01a677a6db83 | dbca01a677a6db83 |
| spectral/hashed              | batch  | IDENTICAL x3 | 62a05c74d9804ffb | 62a05c74d9804ffb | 62a05c74d9804ffb |
| spectral/negative            | infer  | IDENTICAL x3 | 9125742811a1c301 | 9125742811a1c301 | 9125742811a1c301 |
| spectral/negative            | model  | IDENTICAL x3 | f530608624dd3f0b | f530608624dd3f0b | f530608624dd3f0b |
| spectral/negative            | batch  | IDENTICAL x3 | bf7af370b26728ba | bf7af370b26728ba | bf7af370b26728ba |
| spectral/odd                 | infer  | IDENTICAL x3 | 39fdef517641e388 | 39fdef517641e388 | 39fdef517641e388 |
