create (POST to ssh up)	77
arm (on-pod watchdog)	6
stage (source + R2 URL maps)	29
env (pixi binary + envs)	4
build (host bindings)	62
run (command)	20
create to first result (POST to command end)	199
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	3
billed (POST to verified gone)	229
spend	$0.0153 at $0.24/hr
