create (POST to ssh up)	57
arm (on-pod watchdog)	7
stage (source + R2 URL maps)	32
env (pixi binary + envs)	6
build (host bindings)	17
run (command)	38
create to first result (POST to command end)	158
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	4
billed (POST to verified gone)	169
spend	$0.0225 at $0.48/hr
