ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04591
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.043783
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042615
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04164
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.043244
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.043276
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.054351
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.096423
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.107439
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.104297
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.081603
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.099328
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.082105
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.093121
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.201002
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.154701
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.155084
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.425804
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.396159
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.441578
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.207344
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205842
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.212736
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.204796
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206648
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205175
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206031
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.172064
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.164581
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.161331
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.161369
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.168788
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.16174
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.170099
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.067307
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.032243
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.029487
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.869154
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.780332
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.791201
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311675
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310605
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310353
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.309604
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310978
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.316099
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310522
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.244085
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.246477
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.283983
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.246712
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.247799
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.242968
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.246206
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.330271
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.484887
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.132501
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 7.984524
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.007535
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.009741
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.559002
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.57797
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.579387
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.619632
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.634365
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.641134
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.637799
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.786489
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.786001
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.793129
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.806041
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.778547
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.75668
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.757359
