ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.056794
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.043026
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042455
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.043225
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04587
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.044126
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042955
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.123272
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.085637
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.084928
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.101019
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.081508
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.126589
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.078375
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.186428
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.15259
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.176421
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.393654
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.367828
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.37735
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208639
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.2068
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205825
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206657
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.2075
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208193
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206026
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.161917
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.178126
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.165186
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.16026
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.166134
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.160891
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.163132
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.069889
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.032147
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.04018
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.857486
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.816669
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.766026
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311982
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310692
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.312847
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311742
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310501
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311136
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310892
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.430037
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.434989
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.450614
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.426456
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.426443
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.43088
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.431405
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.392728
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.470573
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.144703
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.204433
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.193982
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.274639
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.578966
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.583325
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.590727
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.61535
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.62626
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.632453
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.661271
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.284623
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.284612
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.300753
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.258366
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.262635
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.253243
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.213163
