ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.053299
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04081
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042549
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04151
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.041916
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.041906
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042931
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.101993
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.128584
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.093353
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.120295
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.107847
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.102548
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.105447
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.245839
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.199632
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.169166
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.465005
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.443084
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.420959
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.21486
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206471
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206972
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.209333
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.207439
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.212423
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205611
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.225777
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.199341
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.174727
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.174369
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.175157
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.195328
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.176455
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.298781
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.252378
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.243576
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 2.264759
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 2.145402
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 2.079251
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.315251
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.312997
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.31392
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.315228
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.316792
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.317526
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.316734
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.252833
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.254025
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.252747
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.252625
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.254978
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.256101
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.251168
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.466809
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.54254
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.31744
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.121627
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.05751
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.068236
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.568141
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.587326
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.637533
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.633274
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.640925
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.645629
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.637372
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.788748
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.784396
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.781911
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.794381
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.794236
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.768548
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.767267
