ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.048296
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.0436
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042054
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04296
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042539
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04211
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.047385
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.095363
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.087084
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.125712
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.085598
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.083357
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.085382
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.091639
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.189666
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.157101
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.168776
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.387912
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.397637
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.372931
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206976
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.210324
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208194
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208851
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205117
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205332
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208632
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.166951
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.165028
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.161978
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.162409
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.163186
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.163443
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.163496
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.064342
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.026617
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.018447
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.855298
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.785205
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.746152
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311209
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310791
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310773
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310519
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311566
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310896
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310401
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.448125
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.448115
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.449301
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.450756
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.442923
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.448509
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.447204
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.398259
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.499338
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.17929
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.262792
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.19318
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.201902
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.581501
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.562762
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.591103
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.606116
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.612855
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.622339
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.632773
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.313069
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.278168
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.267013
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.294188
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.255782
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.240874
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.251864
