ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.039604
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.038696
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.036745
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.036979
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.038321
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.037643
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.036805
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.063486
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.062095
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.056395
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.05617
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.061924
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.057219
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.065992
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.113865
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.098896
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.22022
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.234924
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.22585
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.21112
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.203889
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.204612
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.203605
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.204246
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205236
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.204725
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.209477
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.166787
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.160247
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.158281
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.158375
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.162887
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.157698
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.160751
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 0.83009
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 0.855793
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 0.861738
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.607217
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.572453
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.538308
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311632
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311444
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311088
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311459
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310333
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311427
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310724
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.428384
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.431916
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.441089
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.427202
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.427604
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.427632
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.444233
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.371804
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.479585
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.126345
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.220318
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.244739
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.215907
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.583695
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.571445
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.586923
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.598963
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.625185
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.641261
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.634825
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.27784
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.271127
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.257225
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.289343
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.283698
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.270556
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.240047
