ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.045934
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.043243
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.04318
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042734
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.041639
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042774
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.042638
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.094679
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.085866
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.082119
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.104399
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.08178
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.096974
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.081652
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.195498
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.173407
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.161466
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.427544
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.388646
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.385392
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208386
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206965
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.203949
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205713
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.206494
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.208695
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.205806
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.165826
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.163911
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.167106
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.164991
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.165152
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.161255
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.162199
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.047115
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.032394
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.047156
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.86814
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.85445
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 1.768608
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310753
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.311363
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310077
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.31794
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310862
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.310049
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.312103
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.254477
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.246406
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.249551
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.246323
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.248857
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.247048
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.248966
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.353278
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.47888
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 4.104626
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.04633
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 8.005657
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 7.981266
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.584774
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.578216
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.62074
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.651681
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.650639
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.631366
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 0.640774
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.784132
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.78203
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.789465
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.792396
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.777002
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.800894
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 0.7713
