create (POST to ssh up)	47
arm (on-pod watchdog)	11
stage (source + R2 URL maps)	36
env (pixi binary + envs)	25
build (host bindings)	376
run (command)	901
create to first result (POST to command end)	1399
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	1
billed (POST to verified gone)	1427
spend	$0.0238 at $0.06/hr
