create (POST to ssh up)	34
arm (on-pod watchdog)	5
stage (source + R2 URL maps)	8
env (pixi binary + envs)	5
build (host bindings)	1
run (command)	12
create to first result (POST to command end)	66
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	72
spend	$0.0048 at $0.24/hr
