create (POST to ssh up)	36
arm (on-pod watchdog)	8
stage (source + R2 URL maps)	43
env (pixi binary + envs)	26
build (host bindings)	29
run (command)	3
create to first result (POST to command end)	147
cache upload (misses only)	0
fetch	3
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	162
spend	$0.0027 at $0.06/hr
