0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 4
0, 785
1, 31
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 785
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 529
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 46353
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46353
0, 69393
1, 46609
0, 69393
1, 46609
0, 69393
1, 46609
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
0, 69393
1, 69393
