create (POST to ssh up)	35
arm (on-pod watchdog)	5
stage (source + R2 URL maps)	21
env (pixi binary + envs)	16
build (host bindings)	248
run (command)	1844
create to first result (POST to command end)	2170
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	2189
spend	$0.0365 at $0.06/hr
