"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,1,1,8932,8932,16777216,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_ACTIVE_INST_LDS",0.00000000e+00,1215145767476,1215145803397
1,1,1,1,8932,8932,16777216,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_SALU",5505024.000000,1215145767476,1215145803397
1,1,1,1,8932,8932,16777216,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_VMEM_RD",0.00000000e+00,1215145767476,1215145803397
1,1,1,1,8932,8932,16777216,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_WAIT_INST_ANY",2473828.000000,1215145767476,1215145803397
2,2,1,1,8932,8932,1572864,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_ACTIVE_INST_LDS",0.00000000e+00,1215146081705,1215146086837
2,2,1,1,8932,8932,1572864,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_SALU",516096.000000,1215146081705,1215146086837
2,2,1,1,8932,8932,1572864,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_VMEM_RD",0.00000000e+00,1215146081705,1215146086837
2,2,1,1,8932,8932,1572864,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_WAIT_INST_ANY",449302.000000,1215146081705,1215146086837
3,3,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_ACTIVE_INST_LDS",30681852.000000,1215147871332,1215150197110
3,3,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_INSTS_SALU",43803648.000000,1215147871332,1215150197110
3,3,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_INSTS_VMEM_RD",2371584.000000,1215147871332,1215150197110
3,3,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_WAIT_INST_ANY",32565871.000000,1215147871332,1215150197110
4,4,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_ACTIVE_INST_LDS",0.00000000e+00,1215150252636,1215150339793
4,4,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_SALU",33816576.000000,1215150252636,1215150339793
4,4,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_VMEM_RD",786432.000000,1215150252636,1215150339793
4,4,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_WAIT_INST_ANY",81721976.000000,1215150252636,1215150339793
5,5,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_ACTIVE_INST_LDS",30679817.000000,1215432196572,1215434529608
5,5,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_INSTS_SALU",43803648.000000,1215432196572,1215434529608
5,5,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_INSTS_VMEM_RD",2371584.000000,1215432196572,1215434529608
5,5,1,1,8932,8932,786432,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_4e3063e3566ca973",256,40960,4104,128,152,112,"SQ_WAIT_INST_ANY",34511968.000000,1215432196572,1215434529608
6,6,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_ACTIVE_INST_LDS",0.00000000e+00,1215434616403,1215434698108
6,6,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_SALU",33816576.000000,1215434616403,1215434698108
6,6,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_VMEM_RD",786432.000000,1215434616403,1215434698108
6,6,1,1,8932,8932,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_WAIT_INST_ANY",81466517.000000,1215434616403,1215434698108
