ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.015101
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014681
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01468
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014371
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014371
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01434
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014171
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.041472
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.034311
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.034442
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033511
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033411
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.037351
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033571
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.248439
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.345523
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.353374
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.496819
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.505089
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.507499
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065843
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.066163
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065622
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065722
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065333
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.066172
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065473
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063933
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063142
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063353
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063372
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063363
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063142
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063603
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.851359
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.900621
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.88644
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.876714
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.915996
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.908686
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.221168
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222948
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222798
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.221389
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.221868
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222118
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222459
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.357293
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.360223
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.358374
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.356913
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.360134
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.356643
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.357093
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.331777
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.293165
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.446801
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 19.029167
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.891243
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.888903
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.186444
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.191224
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.195244
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.189994
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.184364
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.188514
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.193154
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61402
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61944
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.618
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.62529
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61721
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.62278
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61513
