ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.015571
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014591
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014761
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01462
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014211
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014261
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01411
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.037681
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.038782
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.034461
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033692
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.043621
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.034071
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033791
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.249069
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.357904
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.347683
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.497919
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.500529
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.492568
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065892
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.066132
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065843
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065662
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065413
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065642
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065363
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.064382
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.064133
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063842
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063573
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.064192
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063993
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063192
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.820897
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.911781
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.893361
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.868404
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.874094
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 4.192006
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.225188
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222908
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.224048
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.225708
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222908
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.225218
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.223768
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.357824
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.358363
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.357453
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.356853
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.357334
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.357443
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.356593
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.323747
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.615528
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.564626
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.704645
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.166325
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.089812
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.186295
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.192074
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.185724
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.188955
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.182644
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.187364
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.182604
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.62077
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61822
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.6124
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61286
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61314
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61393
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.61179
