ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01562
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01488
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014421
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014191
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01442
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014241
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.018101
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.037161
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.038272
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.034321
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032821
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033541
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032741
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032732
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.255899
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.372604
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.340322
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.501289
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.486398
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.491808
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065743
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065703
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065472
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.066073
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065432
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065663
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065472
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063453
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063372
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063313
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063432
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063303
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063312
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063113
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.86613
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.902771
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.905501
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.884535
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.909066
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.918336
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222689
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222818
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.220788
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222808
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222369
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222058
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.224568
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307812
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.308781
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.311691
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.310542
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307922
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.308031
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.309842
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.267094
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.94606
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.063627
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.901613
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.854541
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.668724
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.184494
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.184944
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.186384
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.184354
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.185344
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.185954
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.190414
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.654981
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.660031
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.659311
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.656621
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.660661
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.653232
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.652012
