ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014851
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014661
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01476
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014441
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01409
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01423
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014011
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.037281
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.047161
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.034721
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032631
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032901
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032351
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032282
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.245699
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.351063
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.341402
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.490408
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.492978
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.487988
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065893
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065662
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065412
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065633
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065282
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065593
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.064762
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063203
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.062742
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063063
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063122
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.071843
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063413
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063162
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.857359
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.910121
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.891531
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.856243
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.892435
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.884904
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222258
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222458
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.220818
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.221599
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222258
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222038
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.221768
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307431
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.308682
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307952
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.308361
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.310272
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.309482
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307561
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.034006
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.456012
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.602417
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 17.778761
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.308511
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.259149
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.181014
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.180584
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.188464
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.187364
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.185224
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.189374
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.189805
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.656112
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.655832
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.653742
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.654712
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.659951
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.656251
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.655171
