ARM optskip_noshadow_rows16 rows 16 mode IDENTICAL
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01504
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014661
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014561
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.0143
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014241
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.014551
PRICE optskip_noshadow_rows16 16 512x64 kernel.forward 0.01429
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.037432
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.038412
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033851
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032941
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.033391
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032481
PRICE optskip_noshadow_rows16 16 512x64 kernel.backward 0.032621
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.26641
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.348023
PRICE optskip_noshadow_rows16 16 512x64 host.forward 0.341243
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.500749
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.489328
PRICE optskip_noshadow_rows16 16 512x64 host.backward 0.494438
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065922
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065402
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065473
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065802
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065312
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065583
PRICE optskip_noshadow_rows16 16 2048x512 kernel.forward 0.065512
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.065492
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063843
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063512
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063643
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063622
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063283
PRICE optskip_noshadow_rows16 16 2048x512 kernel.backward 0.063532
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.812268
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.896211
PRICE optskip_noshadow_rows16 16 2048x512 host.forward 1.899601
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.858863
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.855733
PRICE optskip_noshadow_rows16 16 2048x512 host.backward 3.875344
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222428
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.223548
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222409
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.223328
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.221858
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.222218
PRICE optskip_noshadow_rows16 16 8192x768 kernel.forward 0.224288
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.308691
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.310551
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.308592
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307812
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.310311
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307421
PRICE optskip_noshadow_rows16 16 8192x768 kernel.backward 0.307612
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.291076
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.1542
PRICE optskip_noshadow_rows16 16 8192x768 host.forward 9.642098
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.661534
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 18.673165
PRICE optskip_noshadow_rows16 16 8192x768 host.backward 17.795812
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.187654
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.193515
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.192774
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.190294
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.198085
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.191294
PRICE optskip_noshadow_rows16 16 32768x768 kernel.forward 1.195524
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.657702
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.653491
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.655891
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.652452
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.654812
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.654791
PRICE optskip_noshadow_rows16 16 32768x768 kernel.backward 1.654101
