create (POST to ssh up)	35
arm (on-pod watchdog)	7
stage (source + R2 URL maps)	21
env (pixi binary + envs)	12
build (host bindings)	31
run (command)	15
create to first result (POST to command end)	123
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	1
billed (POST to verified gone)	135
spend	$0.0090 at $0.24/hr
