create (POST to ssh up)	78
arm (on-pod watchdog)	6
stage (source + R2 URL maps)	91
env (pixi binary + envs)	7
build (host bindings)	400
run (command)	489
create to first result (POST to command end)	1072
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	1105
spend	$0.1473 at $0.48/hr
