"Kind","Agent_Id","Queue_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",1,1,4079,1,11,"extratrees_ported_decisiontree6A6A6A6A_7629de937fd59af7",1,873464101621,873464357695,0,0,128,1,1,67000064,1,1
"KERNEL_DISPATCH",1,1,4079,2,7,"__amd_rocclr_copyBuffer",2,873464820637,873464826276,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,3,7,"__amd_rocclr_copyBuffer",3,873464826696,873464830456,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,4,7,"__amd_rocclr_copyBuffer",4,873464886324,873464890844,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,5,7,"__amd_rocclr_copyBuffer",5,873464890924,873464896164,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,6,7,"__amd_rocclr_copyBuffer",6,873464896075,873464900755,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,7,10,"__amd_rocclr_fillBufferAligned",7,873464917196,873464921195,0,0,256,1,1,3072,1,1
"KERNEL_DISPATCH",1,1,4079,8,12,"extratrees_ported_decisiontree6A6A6A6A_329a4e6d705a998a",8,873465156740,873465184619,0,264,128,1,1,8576,1,1
"KERNEL_DISPATCH",1,1,4079,9,13,"extratrees_ported_decisiontree6A6A6A6A_dd94670477df3753",9,873465391176,873465393496,0,0,64,1,1,384,1,1
"KERNEL_DISPATCH",1,1,4079,10,14,"extratrees_ported_decisiontree6A6A6A6A_c9e907d2c8efdbc6",10,873465606779,873550939424,0,96,512,1,1,67030016,5,1
"KERNEL_DISPATCH",1,1,4079,11,15,"extratrees_ported_decisiontree6A6A6A6A_5aee4290147ac7a3",11,873550970465,873550975065,0,0,64,1,1,384,1,1
"KERNEL_DISPATCH",1,1,4079,12,10,"__amd_rocclr_fillBufferAligned",12,873550970137,873550976575,0,0,256,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,13,16,"extratrees_ported_decisiontree6A6A6A6A_b885a1ff67cfa1f5",13,873550965124,873550977084,0,0,64,1,1,384,1,1
"KERNEL_DISPATCH",1,1,4079,14,7,"__amd_rocclr_copyBuffer",14,873550974083,873550988003,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,15,17,"extratrees_ported_decisiontree6A6A6A6A_f398b0b9c9cfa517",15,873550977715,873550992314,0,0,64,1,1,384,1,1
"KERNEL_DISPATCH",1,1,4079,16,18,"extratrees_ported_decisiontree6A6A6A6A_9ea9f7d0127855c6",16,873550992556,873636888877,0,128,512,1,1,67030016,5,1
"KERNEL_DISPATCH",1,1,4079,17,19,"extratrees_ported_decisiontree6A6A6A6A_11c9649934bf8c9c",17,873636917188,873636923746,0,0,64,1,1,384,1,1
"KERNEL_DISPATCH",1,1,4079,18,20,"extratrees_ported_decisiontree6A6A6A6A_b93721a4549bd7fc",18,873636908366,873636924246,0,0,64,1,1,384,1,1
"KERNEL_DISPATCH",1,1,4079,19,10,"__amd_rocclr_fillBufferAligned",19,873636921296,873636936096,0,0,256,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,20,21,"extratrees_ported_decisiontree6A6A6A6A_1b00ae08b1b84291",20,873636926417,873636940976,0,0,64,1,1,128,1,1
"KERNEL_DISPATCH",1,1,4079,21,22,"extratrees_ported_decisiontree6A6A6A6A_e3a670bc8965e024",21,873636940775,873636952975,0,288,512,1,1,512,67,1
"KERNEL_DISPATCH",1,1,4079,22,7,"__amd_rocclr_copyBuffer",22,873636952235,873636956915,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,23,7,"__amd_rocclr_copyBuffer",23,873636956965,873636961605,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,24,7,"__amd_rocclr_copyBuffer",24,873636965385,873636969225,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,25,7,"__amd_rocclr_copyBuffer",25,873636990954,873636993714,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,26,7,"__amd_rocclr_copyBuffer",26,873636993984,873636997904,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,4079,27,7,"__amd_rocclr_copyBuffer",27,873637026064,873637034144,0,0,512,1,1,512,1,1
