lane	mode	round	seconds	hash
gbdt	FAST	1	4.249812	82211e0c08617512
gbdt	IDENTICAL	1	4.391733	5d6c4dc28120ef37
rf	FAST	1	0.783065	c771b60d12d2f041
rf	IDENTICAL	1	0.795012	c771b60d12d2f041
et	FAST	1	0.122937	5ab738f63f1ecd9a
et	IDENTICAL	1	0.11997	5ab738f63f1ecd9a
