lane	mode	round	seconds	hash
gbdt	FAST	1	4.314035	82211e0c08617512
gbdt	IDENTICAL	1	4.628144	5d6c4dc28120ef37
rf	FAST	1	0.966015	c771b60d12d2f041
rf	IDENTICAL	1	0.873037	c771b60d12d2f041
et	FAST	1	0.386017	5ab738f63f1ecd9a
et	IDENTICAL	1	0.211958	5ab738f63f1ecd9a
