create (POST to ssh up)	37
arm (on-pod watchdog)	7
stage (source + R2 URL maps)	281
env (pixi binary + envs)	6
build (host bindings)	0
run (command)	448
create to first result (POST to command end)	780
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	786
spend	$0.0611 at $0.28/hr
