create (POST to ssh up)	110
arm (on-pod watchdog)	6
stage (source + R2 URL maps)	19
env (pixi binary + envs)	21
build (host bindings)	29
run (command)	262
create to first result (POST to command end)	448
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	466
spend	$0.0311 at $0.24/hr
