create (POST to ssh up)	37
arm (on-pod watchdog)	10
stage (source + R2 URL maps)	44
env (pixi binary + envs)	9
build (host bindings)	32
run (command)	242
create to first result (POST to command end)	376
cache upload (misses only)	0
fetch	5
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	386
spend	$0.0300 at $0.28/hr
