NOTE: --lanes scopes this diff to 4 lane(s); 0 other lane(s) the JSONs carry are not compared
| lane/fixture                 | verdict    | arm64            | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | arm64            |
|------------------------------|------------|------------------|------------------|------------------|------------------|------------------|------------------|------------------|
| embedding/hashed             | model  | ONE-COLUMN   | (not run)        | (not run)        | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      | 49a51682a11fd050 |
| embedding/hashed             | batch  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | 607b839f338610b4 | 607b839f338610b4 | 607b839f338610b4 | 607b839f338610b4 |
| embedding/negative           | infer  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | 06de8cf62a5b291f | 06de8cf62a5b291f | 06de8cf62a5b291f | 06de8cf62a5b291f |
| embedding/negative           | model  | ONE-COLUMN   | (not run)        | (not run)        | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      | 49a51682a11fd050 |
| embedding/negative           | batch  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | 6dc8528de4a26793 | 6dc8528de4a26793 | 6dc8528de4a26793 | 6dc8528de4a26793 |
| embedding/odd                | infer  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | 9532e67b65b07c0b | 9532e67b65b07c0b | 9532e67b65b07c0b | 9532e67b65b07c0b |
| embedding/odd                | model  | ONE-COLUMN   | (not run)        | (not run)        | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      | 49a51682a11fd050 |
| embedding/odd                | batch  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | aed4235f48398286 | aed4235f48398286 | aed4235f48398286 | aed4235f48398286 |
| embedding/ties               | infer  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | b2974b34e85e96d7 | b2974b34e85e96d7 | b2974b34e85e96d7 | b2974b34e85e96d7 |
| embedding/ties               | model  | ONE-COLUMN   | (not run)        | (not run)        | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      | 49a51682a11fd050 |
| embedding/ties               | batch  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | b0d9ee4cb0d2cc65 | b0d9ee4cb0d2cc65 | b0d9ee4cb0d2cc65 | b0d9ee4cb0d2cc65 |
| embedding/wide               | infer  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | 3da637530f040675 | 3da637530f040675 | 3da637530f040675 | 3da637530f040675 |
| embedding/wide               | model  | ONE-COLUMN   | (not run)        | (not run)        | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      | 49a51682a11fd050 |
| embedding/wide               | batch  | IDENTICAL x4 | (not run)        | (not run)        | (not run)        | 7772d3b456315c74 | 7772d3b456315c74 | 7772d3b456315c74 | 7772d3b456315c74 |
| ivf-euclidean/base           | infer  | IDENTICAL x4 | f6f71f391727d74a | f6f71f391727d74a | f6f71f391727d74a | (not run)        | (not run)        | (not run)        | f6f71f391727d74a |
| ivf-euclidean/base           | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 2c7ef8ed2b7dc541 |
| ivf-euclidean/base           | batch  | IDENTICAL x4 | 0d3b322b4f251d85 | 0d3b322b4f251d85 | 0d3b322b4f251d85 | (not run)        | (not run)        | (not run)        | 0d3b322b4f251d85 |
| ivf-euclidean/denormal       | infer  | IDENTICAL x4 | ab8f3fc0fb8f010c | ab8f3fc0fb8f010c | ab8f3fc0fb8f010c | (not run)        | (not run)        | (not run)        | ab8f3fc0fb8f010c |
| ivf-euclidean/denormal       | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 095ed72f60fec6ce |
| ivf-euclidean/denormal       | batch  | IDENTICAL x4 | e395801cb8474d82 | e395801cb8474d82 | e395801cb8474d82 | (not run)        | (not run)        | (not run)        | e395801cb8474d82 |
| ivf-euclidean/denormal_ftz   | infer  | IDENTICAL x4 | ab8f3fc0fb8f010c | ab8f3fc0fb8f010c | ab8f3fc0fb8f010c | (not run)        | (not run)        | (not run)        | ab8f3fc0fb8f010c |
| ivf-euclidean/denormal_ftz   | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 5c190ab95e7501cd |
| ivf-euclidean/denormal_ftz   | batch  | IDENTICAL x4 | e395801cb8474d82 | e395801cb8474d82 | e395801cb8474d82 | (not run)        | (not run)        | (not run)        | e395801cb8474d82 |
| ivf-euclidean/dupes          | infer  | IDENTICAL x4 | 5fb3dd756fa6a835 | 5fb3dd756fa6a835 | 5fb3dd756fa6a835 | (not run)        | (not run)        | (not run)        | 5fb3dd756fa6a835 |
| ivf-euclidean/dupes          | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 1d65036f19dde9e9 |
| ivf-euclidean/dupes          | batch  | IDENTICAL x4 | 5fef40b00c474a24 | 5fef40b00c474a24 | 5fef40b00c474a24 | (not run)        | (not run)        | (not run)        | 5fef40b00c474a24 |
| ivf-euclidean/hashed         | infer  | IDENTICAL x4 | 7d8a8506eeb9a78e | 7d8a8506eeb9a78e | 7d8a8506eeb9a78e | (not run)        | (not run)        | (not run)        | 7d8a8506eeb9a78e |
| ivf-euclidean/hashed         | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 1c67c6b91b2e570b |
| ivf-euclidean/hashed         | batch  | IDENTICAL x4 | a69643bf03ceccb2 | a69643bf03ceccb2 | a69643bf03ceccb2 | (not run)        | (not run)        | (not run)        | a69643bf03ceccb2 |
| ivf-euclidean/negative       | infer  | IDENTICAL x4 | eacf2587f37d56cb | eacf2587f37d56cb | eacf2587f37d56cb | (not run)        | (not run)        | (not run)        | eacf2587f37d56cb |
| ivf-euclidean/negative       | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 65dfdf6d49abc120 |
| ivf-euclidean/negative       | batch  | IDENTICAL x4 | 1a302ceb75994c6f | 1a302ceb75994c6f | 1a302ceb75994c6f | (not run)        | (not run)        | (not run)        | 1a302ceb75994c6f |
| ivf-euclidean/odd            | infer  | IDENTICAL x4 | 247b6a2b733e9ff2 | 247b6a2b733e9ff2 | 247b6a2b733e9ff2 | (not run)        | (not run)        | (not run)        | 247b6a2b733e9ff2 |
| ivf-euclidean/odd            | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 997e755024716b18 |
| ivf-euclidean/odd            | batch  | IDENTICAL x4 | 4960b29bcd792dc0 | 4960b29bcd792dc0 | 4960b29bcd792dc0 | (not run)        | (not run)        | (not run)        | 4960b29bcd792dc0 |
| ivf-euclidean/ties           | infer  | IDENTICAL x4 | 6ce659c7ea10311d | 6ce659c7ea10311d | 6ce659c7ea10311d | (not run)        | (not run)        | (not run)        | 6ce659c7ea10311d |
