build	0	66
build_arima	0	19
build_byte_lm	0	96
build_embedding	0	23
build_estimators	0	64
build_gbdt	0	117
build_gp	0	44
build_hdbscan	0	53
build_ivf	0	36
build_kernel_methods	0	41
build_linalg	0	32
build_mamba	0	70
build_metrics	0	76
build_mixture	0	49
build_preprocessing	0	11
build_resample	0	19
build_rf	0	36
build_solver	0	39
build_svm	0	45
build_training	0	42
build_transformer	0	64
build_trees	0	36
build_tsa	0	17
self_test	0	4
coverage	0	1
