create (POST to ssh up)	36
arm (on-pod watchdog)	8
stage (source + R2 URL maps)	19
env (pixi binary + envs)	10
build (host bindings)	18
run (command)	9
create to first result (POST to command end)	101
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	114
spend	$0.0089 at $0.28/hr
