create (POST to ssh up)	33
arm (on-pod watchdog)	4
stage (source + R2 URL maps)	7
env (pixi binary + envs)	53
build (host bindings)	681
run (command)	1246
create to first result (POST to command end)	2024
cache upload (misses only)	0
fetch	1
teardown (DELETE to verified gone)	2
billed (POST to verified gone)	2070
spend	$0.0345 at $0.06/hr
