"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,1,1,2460,2460,6291456,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_BUSY_CYCLES",851823.000000,347427213634,347427230353
1,1,1,1,2460,2460,6291456,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_MFMA",0.00000000e+00,347427213634,347427230353
1,1,1,1,2460,2460,6291456,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_VALU",3440640.000000,347427213634,347427230353
1,1,1,1,2460,2460,6291456,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_WAVES",98304.000000,347427213634,347427230353
2,2,1,1,2460,2460,589824,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_BUSY_CYCLES",98261.000000,347427320558,347427323605
2,2,1,1,2460,2460,589824,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_MFMA",0.00000000e+00,347427320558,347427323605
2,2,1,1,2460,2460,589824,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_INSTS_VALU",322560.000000,347427320558,347427323605
2,2,1,1,2460,2460,589824,11,"gemm_excp_ab_main_fill_kernel6A6AoA6A_b69c332405d3a959",256,0,0,8,0,16,"SQ_WAVES",9216.000000,347427320558,347427323605
3,3,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_BUSY_CYCLES",35694400.000000,347428127322,347428711538
3,3,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_INSTS_MFMA",2359296.000000,347428127322,347428711538
3,3,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_INSTS_VALU",77206800.000000,347428127322,347428711538
3,3,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_WAVES",3072.000000,347428127322,347428711538
4,4,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_BUSY_CYCLES",1919249.000000,347428761893,347428802666
4,4,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_MFMA",0.00000000e+00,347428761893,347428802666
4,4,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_VALU",18186240.000000,347428761893,347428802666
4,4,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_WAVES",98304.000000,347428761893,347428802666
5,5,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_BUSY_CYCLES",26116165.000000,347684250502,347684704941
5,5,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_INSTS_MFMA",2359296.000000,347684250502,347684704941
5,5,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_INSTS_VALU",77206800.000000,347684250502,347684704941
5,5,1,1,2460,2460,196608,12,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_2181cc5e3d5ab281",256,40960,4104,128,184,112,"SQ_WAVES",3072.000000,347684250502,347684704941
6,6,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_BUSY_CYCLES",1878212.000000,347684784402,347684822368
6,6,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_MFMA",0.00000000e+00,347684784402,347684822368
6,6,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_INSTS_VALU",18186240.000000,347684784402,347684822368
6,6,1,1,2460,2460,6291456,13,"gemm_checks_gemm_identical_id6A6A6A6A6A6A_9e709e2daee4e9cf",256,0,0,40,0,48,"SQ_WAVES",98304.000000,347684784402,347684822368
