g_rowoff	1	6
g_sab_z	1	8
g_sab_dq	1	9
g_corrupt_z	1	8
g_corrupt_dq	1	8
g_tail_sab	1	7
g_masked_clean	0	8
g_tail_clean	0	7
g_fused_default	0	46
corpus	0	1
r_build_base	0	55
r_build_default	0	146
r_train_default	0	4
r_build_legacy	0	139
r_train_legacy	0	3
COMPLETE
