create (POST to ssh up)	35
arm (on-pod watchdog)	6
stage (source + R2 URL maps)	27
env (pixi binary + envs)	18
build (host bindings)	96
run (command)	58
create to first result (POST to command end)	241
cache upload (misses only)	0
fetch	2
teardown (DELETE to verified gone)	3
billed (POST to verified gone)	271
spend	$0.0045 at $0.06/hr
