"Kind","Agent_Id","Queue_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",1,1,5217,105,8,"__amd_rocclr_copyBuffer",105,997779635732,997779640412,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,106,10,"__amd_rocclr_fillBufferAligned",106,997779640962,997779645642,0,0,256,1,1,3072,1,1
"KERNEL_DISPATCH",1,1,5217,107,12,"extratrees_ported_decisiontree6A6A6A6A_329a4e6d705a998a",107,997779646952,997779673752,0,264,128,1,1,67456,1,1
"KERNEL_DISPATCH",1,1,5217,108,13,"extratrees_ported_decisiontree6A6A6A6A_dd94670477df3753",108,997779678492,997779682812,0,0,64,1,1,2688,1,1
"KERNEL_DISPATCH",1,1,5217,109,14,"extratrees_ported_decisiontree6A6A6A6A_4ebbbad78e59a0b7",109,997779682246,998112042589,0,24,128,1,1,67034496,5,1
"KERNEL_DISPATCH",1,1,5217,110,15,"extratrees_ported_decisiontree6A6A6A6A_5aee4290147ac7a3",110,998112075109,998112079709,0,0,64,1,1,2688,1,1
"KERNEL_DISPATCH",1,1,5217,111,10,"__amd_rocclr_fillBufferAligned",111,998112077890,998112083448,0,0,256,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,112,16,"extratrees_ported_decisiontree6A6A6A6A_b885a1ff67cfa1f5",112,998112060259,998112084859,0,0,64,1,1,2688,1,1
"KERNEL_DISPATCH",1,1,5217,113,8,"__amd_rocclr_copyBuffer",113,998112088928,998112096488,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,114,17,"extratrees_ported_decisiontree6A6A6A6A_f398b0b9c9cfa517",114,998112085719,998112101599,0,0,64,1,1,2688,1,1
"KERNEL_DISPATCH",1,1,5217,115,18,"extratrees_ported_decisiontree6A6A6A6A_04434e2786233cb9",115,998112101638,998434247808,0,32,128,1,1,67034496,5,1
"KERNEL_DISPATCH",1,1,5217,117,20,"extratrees_ported_decisiontree6A6A6A6A_b93721a4549bd7fc",117,998434277088,998434288128,0,0,64,1,1,2688,1,1
"KERNEL_DISPATCH",1,1,5217,118,10,"__amd_rocclr_fillBufferAligned",118,998434279668,998434289228,0,0,256,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,116,19,"extratrees_ported_decisiontree6A6A6A6A_11c9649934bf8c9c",116,998434280829,998434286707,0,0,64,1,1,2688,1,1
"KERNEL_DISPATCH",1,1,5217,119,21,"extratrees_ported_decisiontree6A6A6A6A_1b00ae08b1b84291",119,998434286328,998434302648,0,0,64,1,1,576,1,1
"KERNEL_DISPATCH",1,1,5217,120,22,"extratrees_ported_decisiontree6A6A6A6A_2d5f8fe95fb9641d",120,998434290428,998434310188,0,72,128,1,1,128,527,1
"KERNEL_DISPATCH",1,1,5217,121,8,"__amd_rocclr_copyBuffer",121,998434309668,998434314268,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,122,8,"__amd_rocclr_copyBuffer",122,998434314157,998434318837,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,123,8,"__amd_rocclr_copyBuffer",123,998434319017,998434322937,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,124,8,"__amd_rocclr_copyBuffer",124,998434349237,998434351517,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,125,8,"__amd_rocclr_copyBuffer",125,998434351097,998434354977,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,126,8,"__amd_rocclr_copyBuffer",126,998434421597,998434429917,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,127,8,"__amd_rocclr_copyBuffer",127,998434500515,998434508715,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,128,8,"__amd_rocclr_copyBuffer",128,998434547875,998434556355,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,129,8,"__amd_rocclr_copyBuffer",129,998434598994,998434607234,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,130,23,"extratrees_ported_decisiontree6A6A6A6A_bbd1706c651b6f7a",130,998435136880,998435480756,0,264,128,1,1,67034496,1,1
"KERNEL_DISPATCH",1,1,5217,131,24,"extratrees_ported_decisiontree6A6A6A6A_cb09cb9121de6afc",131,998435486764,998435553324,0,264,128,1,1,67456,1,1
"KERNEL_DISPATCH",1,1,5217,132,25,"extratrees_ported_decisiontree6A6A6A6A_f054e513a6aceab4",132,998435552826,998435994061,0,264,128,1,1,67034496,1,1
"KERNEL_DISPATCH",1,1,5217,133,26,"extratrees_ported_decisiontree6A6A6A6A_1bfb8113fef77e16",133,998435994021,998436248578,0,0,128,1,1,67034496,1,1
"KERNEL_DISPATCH",1,1,5217,134,8,"__amd_rocclr_copyBuffer",134,998656684574,998656690254,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,135,8,"__amd_rocclr_copyBuffer",135,998656712035,998656715995,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,136,8,"__amd_rocclr_copyBuffer",136,998656922642,998656926802,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,137,8,"__amd_rocclr_copyBuffer",137,998656927182,998656932542,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,138,8,"__amd_rocclr_copyBuffer",138,998656931222,998656935942,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,139,10,"__amd_rocclr_fillBufferAligned",139,998656936002,998656940642,0,0,256,1,1,3072,1,1
"KERNEL_DISPATCH",1,1,5217,140,12,"extratrees_ported_decisiontree6A6A6A6A_329a4e6d705a998a",140,998656941472,998656970352,0,264,128,1,1,129920,1,1
"KERNEL_DISPATCH",1,1,5217,141,13,"extratrees_ported_decisiontree6A6A6A6A_dd94670477df3753",141,998656976812,998656981132,0,0,64,1,1,5120,1,1
"KERNEL_DISPATCH",1,1,5217,142,14,"extratrees_ported_decisiontree6A6A6A6A_4ebbbad78e59a0b7",142,998656981827,998990435078,0,24,128,1,1,67068416,5,1
"KERNEL_DISPATCH",1,1,5217,143,15,"extratrees_ported_decisiontree6A6A6A6A_5aee4290147ac7a3",143,998990468499,998990473219,0,0,64,1,1,5120,1,1
"KERNEL_DISPATCH",1,1,5217,144,10,"__amd_rocclr_fillBufferAligned",144,998990473219,998990477817,0,0,256,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,145,16,"extratrees_ported_decisiontree6A6A6A6A_b885a1ff67cfa1f5",145,998990463927,998990482367,0,0,64,1,1,5120,1,1
"KERNEL_DISPATCH",1,1,5217,146,8,"__amd_rocclr_copyBuffer",146,998990473618,998990491258,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,147,17,"extratrees_ported_decisiontree6A6A6A6A_f398b0b9c9cfa517",147,998990479058,998990496378,0,0,64,1,1,5120,1,1
"KERNEL_DISPATCH",1,1,5217,148,18,"extratrees_ported_decisiontree6A6A6A6A_04434e2786233cb9",148,998990496732,999318836646,0,32,128,1,1,67068416,5,1
"KERNEL_DISPATCH",1,1,5217,150,20,"extratrees_ported_decisiontree6A6A6A6A_b93721a4549bd7fc",150,999318875687,999318880805,0,0,64,1,1,5120,1,1
"KERNEL_DISPATCH",1,1,5217,151,10,"__amd_rocclr_fillBufferAligned",151,999318865655,999318882055,0,0,256,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,149,19,"extratrees_ported_decisiontree6A6A6A6A_11c9649934bf8c9c",149,999318870726,999318876326,0,0,64,1,1,5120,1,1
"KERNEL_DISPATCH",1,1,5217,152,21,"extratrees_ported_decisiontree6A6A6A6A_1b00ae08b1b84291",152,999318875575,999318892095,0,0,64,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,153,22,"extratrees_ported_decisiontree6A6A6A6A_2d5f8fe95fb9641d",153,999318879155,999318909555,0,72,128,1,1,128,1015,1
"KERNEL_DISPATCH",1,1,5217,154,8,"__amd_rocclr_copyBuffer",154,999318909915,999318914475,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,155,8,"__amd_rocclr_copyBuffer",155,999318914215,999318918735,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,156,8,"__amd_rocclr_copyBuffer",156,999318919085,999318922885,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,157,8,"__amd_rocclr_copyBuffer",157,999318947944,999318950704,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,158,8,"__amd_rocclr_copyBuffer",158,999318951214,999318955094,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,159,23,"extratrees_ported_decisiontree6A6A6A6A_bbd1706c651b6f7a",159,999319898976,999320320451,0,264,128,1,1,67068416,1,1
"KERNEL_DISPATCH",1,1,5217,160,24,"extratrees_ported_decisiontree6A6A6A6A_cb09cb9121de6afc",160,999320325120,999320379920,0,264,128,1,1,129920,1,1
"KERNEL_DISPATCH",1,1,5217,161,25,"extratrees_ported_decisiontree6A6A6A6A_f054e513a6aceab4",161,999320380050,999320885125,0,264,128,1,1,67068416,1,1
"KERNEL_DISPATCH",1,1,5217,162,26,"extratrees_ported_decisiontree6A6A6A6A_1bfb8113fef77e16",162,999320884775,999321140452,0,0,128,1,1,67068416,1,1
"KERNEL_DISPATCH",1,1,5217,163,8,"__amd_rocclr_copyBuffer",163,999543106153,999543112513,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,164,8,"__amd_rocclr_copyBuffer",164,999543129654,999543133894,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,165,8,"__amd_rocclr_copyBuffer",165,999543337811,999543341731,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,166,8,"__amd_rocclr_copyBuffer",166,999543341381,999543346741,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,167,8,"__amd_rocclr_copyBuffer",167,999543346401,999543351201,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",1,1,5217,168,10,"__amd_rocclr_fillBufferAligned",168,999543350861,999543355581,0,0,256,1,1,3072,1,1
"KERNEL_DISPATCH",1,1,5217,169,12,"extratrees_ported_decisiontree6A6A6A6A_329a4e6d705a998a",169,999543356582,999543390302,0,264,128,1,1,247168,1,1
"KERNEL_DISPATCH",1,1,5217,170,13,"extratrees_ported_decisiontree6A6A6A6A_dd94670477df3753",170,999543395730,999543400210,0,0,64,1,1,9664,1,1
"KERNEL_DISPATCH",1,1,5217,171,14,"extratrees_ported_decisiontree6A6A6A6A_4ebbbad78e59a0b7",171,999543400763,999872790680,0,24,128,1,1,67135616,5,1
"KERNEL_DISPATCH",1,1,5217,173,10,"__amd_rocclr_fillBufferAligned",173,999872826461,999872831419,0,0,256,1,1,1024,1,1
